Date,Close,Open,Low,High
5/17/2017 16:00:00,944.76,954.7,944.12,960.4
5/18/2017 16:00:00,958.49,944.8,944.76,962.75
5/19/2017 16:00:00,959.84,962.84,959.72,968.92
5/22/2017 16:00:00,970.67,964,962.9,971.38
5/23/2017 16:00:00,971.54,975.02,966.85,975.2
5/24/2017 16:00:00,980.35,976,970.23,981
5/25/2017 16:00:00,993.38,984.85,982.11,999
5/26/2017 16:00:00,995.78,995,989.25,998.65
5/30/2017 16:00:00,996.7,996.51,995.52,1001.2
5/31/2017 16:00:00,994.62,1000,982.16,1000.12
6/1/2017 16:00:00,995.95,998.59,991.37,998.99
6/2/2017 16:00:00,1006.73,998.99,995.67,1008.48
6/5/2017 16:00:00,1011.34,1007.23,1003.51,1013.21
6/6/2017 16:00:00,1003,1012,1001.25,1016.5
6/7/2017 16:00:00,1010.07,1005.95,1002,1010.25
6/8/2017 16:00:00,1010.27,1012.06,1006.11,1013.61
6/9/2017 16:00:00,978.31,1012.5,927,1012.99
6/12/2017 16:00:00,964.91,967,945,975.95
6/13/2017 16:00:00,980.79,977.99,966.1,984.5
6/14/2017 16:00:00,976.47,988.59,966.71,990.34
6/15/2017 16:00:00,964.17,958.7,950.86,965.73
6/16/2017 16:00:00,987.71,996,982,999.75
6/19/2017 16:00:00,995.17,1017,989.9,1017
6/20/2017 16:00:00,992.59,998,992.02,1004.88
6/21/2017 16:00:00,1002.23,998.7,992.65,1002.72
6/22/2017 16:00:00,1001.3,1002.23,997.2,1006.96
6/23/2017 16:00:00,1003.74,1002.54,998.02,1004.62
6/26/2017 16:00:00,993.98,1008.5,992,1009.8
6/27/2017 16:00:00,976.78,990.69,976,998.8
6/28/2017 16:00:00,990.33,978.55,969.21,990.68
6/29/2017 16:00:00,975.93,979,965.25,987.56
6/30/2017 16:00:00,968,980.12,967.61,983.47
7/3/2017 16:00:00,953.66,972.79,951,974.49
7/5/2017 16:00:00,971.4,961.53,955.25,975
7/6/2017 16:00:00,965.14,964.66,959.02,974.4
7/7/2017 16:00:00,978.76,969.55,969.14,980.11
7/10/2017 16:00:00,996.47,985,983.5,999.44
7/11/2017 16:00:00,994.13,993,983.72,995.99
7/12/2017 16:00:00,1006.51,1000.65,998.1,1008.55
7/13/2017 16:00:00,1000.63,1004.62,995.9,1006.88
7/14/2017 16:00:00,1001.81,1002.4,996.89,1004.45
7/17/2017 16:00:00,1010.04,1004.69,1003.81,1014.75
7/18/2017 16:00:00,1024.45,1006,1004,1026.03
7/19/2017 16:00:00,1026.87,1025,1022.5,1031.59
7/20/2017 16:00:00,1028.7,1031.59,1022.52,1034.97
7/21/2017 16:00:00,1025.67,1021.28,1011,1026.1
7/24/2017 16:00:00,1038.95,1028.34,1027.43,1043.01
7/25/2017 16:00:00,1039.87,1038.05,1032.48,1043.33
7/26/2017 16:00:00,1052.8,1043.2,1043.2,1053.2
7/27/2017 16:00:00,1046,1069.55,1040.18,1083.31
7/28/2017 16:00:00,1020.04,1012.14,1001,1032.85
7/31/2017 16:00:00,987.78,1019.05,987.02,1019.05
8/1/2017 16:00:00,996.19,996.11,991.58,1006.4
8/2/2017 16:00:00,995.89,1001.77,981.73,1003.21
8/3/2017 16:00:00,986.92,999.47,984.59,999.5
8/4/2017 16:00:00,987.58,989.68,982,991.67
8/7/2017 16:00:00,992.27,990.65,987.14,995
8/8/2017 16:00:00,989.84,994.35,985.79,996.28
8/9/2017 16:00:00,982.01,982.6,975.27,988
8/10/2017 16:00:00,956.92,976.3,954.68,979.86
8/11/2017 16:00:00,967.99,960,951.38,970.39
8/14/2017 16:00:00,983.3,978.41,976.19,985.5
8/15/2017 16:00:00,982.74,988.9,982,991.74
8/16/2017 16:00:00,978.18,981.65,973.22,986.46
8/17/2017 16:00:00,960.57,977.84,960.32,977.84
8/18/2017 16:00:00,958.47,961.4,954.65,965.43
8/21/2017 16:00:00,953.29,957.57,945.46,961.2
8/22/2017 16:00:00,966.9,955.52,955.5,967.93
8/23/2017 16:00:00,958,959.38,954.2,962
8/24/2017 16:00:00,952.45,957.42,941.14,959
8/25/2017 16:00:00,945.26,956,944.1,957.62
8/28/2017 16:00:00,946.02,946.54,942.25,953
8/29/2017 16:00:00,954.06,940,936.33,956
8/30/2017 16:00:00,967.59,958.44,956.91,969.41
8/31/2017 16:00:00,980.6,974.7,972.76,981
9/1/2017 16:00:00,978.25,984.2,976.88,984.5
9/5/2017 16:00:00,965.27,975.4,960.37,976.77
9/6/2017 16:00:00,967.8,968.32,960.6,971.84
9/7/2017 16:00:00,979.47,974,972.55,980.59
9/8/2017 16:00:00,965.9,979.1,963.47,979.88
9/11/2017 16:00:00,977.96,974.46,974.22,981.94
9/12/2017 16:00:00,982.58,983.27,975.52,984.67
9/13/2017 16:00:00,999.6,983.97,979.42,1000
9/14/2017 16:00:00,992.21,996.8,987.74,998.56
9/15/2017 16:00:00,986.79,993.01,984.03,996.25
9/18/2017 16:00:00,974.19,990.4,968.17,992.79
9/19/2017 16:00:00,969.86,977.25,967.46,978.24
9/20/2017 16:00:00,973.21,971.79,962.16,974.81
9/21/2017 16:00:00,964.65,971.31,962.02,971.7
9/22/2017 16:00:00,955.1,961.01,954.42,965.61
9/25/2017 16:00:00,939.79,949.31,932.89,949.42
9/26/2017 16:00:00,938.6,945.49,931.75,948.63
9/27/2017 16:00:00,950.87,948,943.3,955.3
9/28/2017 16:00:00,956.4,951.86,950.1,959.7
9/29/2017 16:00:00,961.35,960.11,958.38,964.83
10/2/2017 16:00:00,959.19,964,952.12,967.31
10/3/2017 16:00:00,957.1,958,950.37,963.69
10/4/2017 16:00:00,965.45,954.21,954.05,967.79
10/5/2017 16:00:00,980.85,970,969.64,981.51
10/6/2017 16:00:00,989.58,975.64,975.64,995.75
10/9/2017 16:00:00,990.99,993.24,987.5,998.5
10/10/2017 16:00:00,987.2,996.67,980.1,997.95
10/11/2017 16:00:00,995,991.27,986.7,995.5
10/12/2017 16:00:00,1000.93,996.81,992.4,1008.44
10/13/2017 16:00:00,1002.94,1007,1001.03,1007.77
10/16/2017 16:00:00,1006.34,1008.44,1001.04,1009.57
10/17/2017 16:00:00,1009.13,1005.59,1004.38,1011.47
10/18/2017 16:00:00,997,1009.27,996.55,1022.31
10/19/2017 16:00:00,986.61,990,980.24,991.05
10/20/2017 16:00:00,982.91,993.53,982,994.62
10/23/2017 16:00:00,966.3,986.73,962.5,986.78
10/24/2017 16:00:00,975.9,969,965,979.85
10/25/2017 16:00:00,972.91,978,966.24,984.44
10/26/2017 16:00:00,972.43,980.33,968.55,982.9
10/27/2017 16:00:00,1100.95,1058.14,1050.55,1105.58
10/30/2017 16:00:00,1110.85,1095.01,1093.56,1122.79
10/31/2017 16:00:00,1105.28,1109,1101.12,1110.54
11/1/2017 16:00:00,1103.68,1105.4,1096.74,1108.97
11/2/2017 16:00:00,1094.22,1097.81,1086.87,1101.94
11/3/2017 16:00:00,1111.6,1091.15,1088.52,1112.68
11/6/2017 16:00:00,1120.66,1109.15,1108.77,1125.41
11/7/2017 16:00:00,1123.17,1124.74,1117.5,1130.6
11/8/2017 16:00:00,1132.88,1122.82,1119.11,1135.54
11/9/2017 16:00:00,1129.13,1125.96,1115.77,1129.62
11/10/2017 16:00:00,1125.35,1126.1,1124.06,1131.75
11/13/2017 16:00:00,1129.17,1123,1122.34,1139.9
11/14/2017 16:00:00,1136.84,1130.11,1123.89,1138
11/15/2017 16:00:00,1126.69,1127.01,1121.63,1131.75
11/16/2017 16:00:00,1137.29,1130.16,1130.05,1138.16
11/17/2017 16:00:00,1129.88,1138.28,1125.81,1138.8
11/20/2017 16:00:00,1126.31,1129.77,1122.55,1133.42
11/21/2017 16:00:00,1139.49,1132.86,1128.2,1140
11/22/2017 16:00:00,1156.16,1141,1141,1160.27
11/24/2017 13:00:00,1186,1160.7,1160.7,1186.84
11/27/2017 16:00:00,1195.83,1202.66,1191.15,1213.41
11/28/2017 16:00:00,1193.6,1204.88,1188.52,1205.34
11/29/2017 16:00:00,1161.27,1194.8,1145.19,1194.8
11/30/2017 16:00:00,1176.75,1167.1,1160,1178.57
12/1/2017 16:00:00,1162.35,1172.05,1152,1179.65
12/4/2017 16:00:00,1133.95,1173.85,1128,1175.2
12/5/2017 16:00:00,1141.57,1128.26,1124.74,1159.27
12/6/2017 16:00:00,1152.35,1137.99,1136.08,1155.89
12/7/2017 16:00:00,1159.79,1156.59,1151,1163.19
12/8/2017 16:00:00,1162,1170.4,1157.1,1172.79
12/11/2017 16:00:00,1168.92,1164.6,1157,1169.9
12/12/2017 16:00:00,1165.08,1166.51,1161.61,1173.6
12/13/2017 16:00:00,1164.13,1170,1160.27,1170.87
12/14/2017 16:00:00,1174.26,1163.71,1162.45,1177.93
12/15/2017 16:00:00,1179.14,1179.03,1169.33,1182.75
12/18/2017 16:00:00,1190.58,1187.37,1180.91,1194.78
12/19/2017 16:00:00,1187.38,1189.15,1179.14,1192.97
12/20/2017 16:00:00,1177.62,1190.5,1176,1191
12/21/2017 16:00:00,1174.76,1175.9,1167.64,1179.17
12/22/2017 16:00:00,1168.36,1172.08,1167.83,1174.62
12/26/2017 16:00:00,1176.76,1168.36,1160.55,1178.32
12/27/2017 16:00:00,1182.26,1179.91,1175.61,1187.29
12/28/2017 16:00:00,1186.1,1189,1184.38,1190.1
12/29/2017 16:00:00,1169.47,1182.35,1167.5,1184
1/2/2018 16:00:00,1189.01,1172,1170.51,1190
1/3/2018 16:00:00,1204.2,1188.3,1188.3,1205.49
1/4/2018 16:00:00,1209.59,1205,1204.66,1215.87
1/5/2018 16:00:00,1229.14,1217.51,1210,1229.14
1/8/2018 16:00:00,1246.87,1236,1232.03,1253.08
1/9/2018 16:00:00,1252.7,1256.9,1241.76,1259.33
1/10/2018 16:00:00,1254.33,1245.15,1237.23,1254.33
1/11/2018 16:00:00,1276.68,1259.74,1256.46,1276.77
1/12/2018 16:00:00,1305.2,1273.39,1273.39,1305.76
1/16/2018 16:00:00,1304.86,1323,1292.3,1339.94
1/17/2018 16:00:00,1295,1312.24,1280.88,1314
1/18/2018 16:00:00,1293.32,1293.95,1284.02,1304.6
1/19/2018 16:00:00,1294.58,1312,1292.99,1313
1/22/2018 16:00:00,1327.31,1297.17,1296.66,1327.45
1/23/2018 16:00:00,1362.54,1338.09,1337.34,1364.9
1/24/2018 16:00:00,1357.51,1374.82,1338,1388.16
1/25/2018 16:00:00,1377.95,1368,1357.62,1378.34
1/26/2018 16:00:00,1402.05,1392.01,1380.91,1402.53
1/29/2018 16:00:00,1417.68,1409.18,1400.44,1431.39
1/30/2018 16:00:00,1437.82,1403.17,1392,1439.25
1/31/2018 16:00:00,1450.89,1451.3,1450.04,1472.58
2/1/2018 16:00:00,1390,1445,1385.14,1459.88
2/2/2018 16:00:00,1429.95,1477.39,1414,1498
2/5/2018 16:00:00,1390,1402.62,1320.72,1458.98
2/6/2018 16:00:00,1442.84,1361.46,1351.79,1443.99
2/7/2018 16:00:00,1416.78,1449,1415.15,1460.99
2/8/2018 16:00:00,1350.5,1429.68,1349.94,1433.75
2/9/2018 16:00:00,1339.6,1373.49,1265.93,1383.5
2/12/2018 16:00:00,1386.23,1364.67,1344.01,1393.81
2/13/2018 16:00:00,1414.51,1385.93,1383.53,1419.72
2/14/2018 16:00:00,1451.05,1406.25,1403.36,1452.06
2/15/2018 16:00:00,1461.76,1466.89,1436.84,1468.94
2/16/2018 16:00:00,1448.69,1457.37,1446.56,1465.8
2/20/2018 16:00:00,1468.35,1446.49,1446.49,1488.77
2/21/2018 16:00:00,1482.92,1485,1478.92,1503.49
2/22/2018 16:00:00,1485.34,1495.36,1475.76,1502.54
2/23/2018 16:00:00,1500,1495.34,1486.5,1500
2/26/2018 16:00:00,1521.95,1509.2,1507,1522.84
2/27/2018 16:00:00,1511.98,1524.5,1507.21,1526.78
2/28/2018 16:00:00,1512.45,1519.51,1512,1528.7
3/1/2018 16:00:00,1493.45,1513.6,1465,1518.49
3/2/2018 16:00:00,1500.25,1469.1,1455.01,1501.05
3/5/2018 16:00:00,1523.61,1494.24,1481,1525.38
3/6/2018 16:00:00,1537.64,1533.2,1528,1542.13
3/7/2018 16:00:00,1545,1526.52,1522.51,1545.9
3/8/2018 16:00:00,1551.86,1550,1545.25,1554.88
3/9/2018 16:00:00,1578.89,1563.5,1559.08,1578.94
3/12/2018 16:00:00,1598.39,1592.6,1586.7,1605.33
3/13/2018 16:00:00,1588.18,1615.96,1578.01,1617.54
3/14/2018 16:00:00,1591,1597,1590.89,1606.44
3/15/2018 16:00:00,1582.32,1595,1578.11,1596.91
3/16/2018 16:00:00,1571.68,1583.45,1567.5,1589.44
3/19/2018 16:00:00,1544.93,1554.53,1525.35,1561.66
3/20/2018 16:00:00,1586.51,1550.34,1545.41,1587
3/21/2018 16:00:00,1581.86,1586.45,1563.17,1590
3/22/2018 16:00:00,1544.92,1565.47,1542.4,1573.85
3/23/2018 16:00:00,1495.56,1539.01,1495.36,1549.02
3/26/2018 16:00:00,1555.86,1530,1499.25,1556.99
3/27/2018 16:00:00,1497.05,1572.4,1482.32,1575.97
3/28/2018 16:00:00,1431.42,1447,1386.17,1455.9
3/29/2018 16:00:00,1447.34,1406,1365.2,1455.47
4/2/2018 16:00:00,1371.99,1417.62,1355,1421.36
4/3/2018 16:00:00,1392.05,1391.38,1355.33,1414
4/4/2018 16:00:00,1410.57,1358.24,1352.88,1415.39
4/5/2018 16:00:00,1451.75,1441.99,1427.07,1459.56
4/6/2018 16:00:00,1405.23,1429.97,1400.26,1452.5
4/9/2018 16:00:00,1406.08,1425.03,1402.57,1438.48
4/10/2018 16:00:00,1436.22,1431.99,1415.7,1438.38
4/11/2018 16:00:00,1427.05,1439.44,1424.89,1448.78
4/12/2018 16:00:00,1448.5,1439.5,1435.06,1452.12
4/13/2018 16:00:00,1430.79,1449.14,1424.52,1459.78
4/16/2018 16:00:00,1441.5,1445,1427.48,1447
4/17/2018 16:00:00,1503.83,1462.3,1457.02,1507.19
4/18/2018 16:00:00,1527.84,1514.65,1504.11,1533.8
4/19/2018 16:00:00,1556.91,1543.22,1539.06,1568.52
4/20/2018 16:00:00,1527.49,1561.2,1516.09,1561.2
4/23/2018 16:00:00,1517.86,1546.69,1503.41,1548
4/24/2018 16:00:00,1460.09,1535.8,1448.45,1539.5
4/25/2018 16:00:00,1460.17,1458,1415.02,1469.99
4/26/2018 16:00:00,1517.96,1485.01,1478.5,1529.42
4/27/2018 16:00:00,1572.62,1634.01,1567.39,1638.1
4/30/2018 16:00:00,1566.13,1582.5,1560.94,1596
5/1/2018 16:00:00,1582.26,1563.22,1552.18,1585
5/2/2018 16:00:00,1569.68,1580.98,1566.36,1588.5
5/3/2018 16:00:00,1572.08,1560.01,1546.02,1574.8
5/4/2018 16:00:00,1580.95,1562.45,1562.19,1584.9
5/7/2018 16:00:00,1600.14,1589.34,1587.83,1606.95
5/8/2018 16:00:00,1592.39,1595,1582.51,1596.88
5/9/2018 16:00:00,1608,1600,1592,1608
5/10/2018 16:00:00,1609.08,1608.48,1603.44,1615.6
5/11/2018 16:00:00,1602.91,1610.99,1597.89,1611.1
5/14/2018 16:00:00,1601.54,1604,1600.05,1611.18
5/15/2018 16:00:00,1576.12,1587.8,1565.22,1587.8
5/16/2018 16:00:00,1587.28,1577.5,1576.67,1594.43
5/17/2018 16:00:00,1581.76,1580.56,1573,1594.04
5/18/2018 16:00:00,1574.37,1581.33,1572.1,1583.59
5/21/2018 16:00:00,1585.46,1585,1575,1592.05
5/22/2018 16:00:00,1581.4,1589.89,1575.25,1589.89
5/23/2018 16:00:00,1601.86,1571.05,1566.34,1601.86
5/24/2018 16:00:00,1603.07,1598.03,1588.38,1608.24
5/25/2018 16:00:00,1610.15,1603,1600.45,1614.12
5/29/2018 16:00:00,1612.87,1600.71,1600.15,1621.79
5/30/2018 16:00:00,1624.89,1618.1,1612.93,1626
5/31/2018 16:00:00,1624.89,1618.1,1612.93,1626
6/1/2018 16:00:00,1641.54,1637.03,1635.09,1646.73
6/4/2018 16:00:00,1665.27,1648.9,1645.49,1665.68
6/5/2018 16:00:00,1696.35,1672.99,1670.06,1699
6/6/2018 16:00:00,1695.75,1704.51,1686.47,1714.5
6/7/2018 16:00:00,1689.3,1698.56,1676.11,1699.9
6/8/2018 16:00:00,1683.99,1681.12,1673.01,1689.44
6/11/2018 16:00:00,1689.12,1681.51,1680.59,1694.24
6/12/2018 16:00:00,1698.75,1693,1691.52,1699.51
6/13/2018 16:00:00,1704.86,1702.81,1700.12,1713.75
6/14/2018 16:00:00,1723.86,1713.48,1708.87,1724.8
